id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1549226400422453248,1549226400422453248,2022-07-19 03:55:31 W. Central Africa Standard Time,2022-07-19,03:55:31,+0100,874597442163011585,brainzcode,Samuel Obinna Godfrey,,"My best line in #LOVEDAMINI , @burnaboy best album of the year. 🔥🔥  https://t.co/PFuAMEwoiD",en,"[{'screen_name': 'burnaboy', 'name': 'burna boy', 'id': '215052012'}]",[],['https://pbs.twimg.com/media/FX_1MnWXEAI5gm5.jpg'],0,0,0,['lovedamini'],[],https://twitter.com/brainzcode/status/1549226400422453248,False,,1,https://pbs.twimg.com/media/FX_1MnWXEAI5gm5.jpg,,,,,,,[],,,,
1549224713548857344,1549224713548857344,2022-07-19 03:48:49 W. Central Africa Standard Time,2022-07-19,03:48:49,+0100,939265037641879552,chimdindu100,Talk to me Nice ♎,,#LOVEDAMINI,qht,[],[],[],0,0,0,['lovedamini'],[],https://twitter.com/Chimdindu100/status/1549224713548857344,False,https://twitter.com/billboardcharts/status/1549145326849851392,0,,,,,,,,[],,,,
1549222891601936386,1549048753700900865,2022-07-19 03:41:35 W. Central Africa Standard Time,2022-07-19,03:41:35,+0100,987336926092058624,olasijiayo,"(LOVE, DAMINI)🦍🖤 bigayo",,@nuvo_ @burnaboy Try harder I breath burna over here #LOVEDAMINI @burnaboy #outsider #burnaboy #odogwu  https://t.co/iDgR94ysck,en,"[{'screen_name': 'burnaboy', 'name': 'burna boy', 'id': '215052012'}]",[],['https://pbs.twimg.com/media/FX_yAjAXwAA1Ngi.jpg'],0,0,1,"['lovedamini', 'outsider', 'burnaboy', 'odogwu']",[],https://twitter.com/olasijiayo/status/1549222891601936386,False,,1,https://pbs.twimg.com/media/FX_yAjAXwAA1Ngi.jpg,,,,,,,"[{'screen_name': 'nuvo_', 'name': '7🦍', 'id': '1158103053117067265'}, {'screen_name': 'burnaboy', 'name': 'Burna Boy', 'id': '215052012'}]",,,,
1549222770524962819,1549222770524962819,2022-07-19 03:41:06 W. Central Africa Standard Time,2022-07-19,03:41:06,+0100,1202879866267459584,willyg007,WillyG𓃵🦍❤,,Good morning my neighbours  #LOVEDAMINI tun ti de ooo😂😂😂  https://t.co/PePeygOGmQ,en,[],[],['https://pbs.twimg.com/tweet_video_thumb/FX_x5KyWYAQdAwe.jpg'],0,0,0,['lovedamini'],[],https://twitter.com/willyg007/status/1549222770524962819,False,https://twitter.com/chartdata/status/1549208064359895042,1,https://pbs.twimg.com/tweet_video_thumb/FX_x5KyWYAQdAwe.jpg,,,,,,,[],,,,
1549220682051031041,1549220682051031041,2022-07-19 03:32:48 W. Central Africa Standard Time,2022-07-19,03:32:48,+0100,924235115126915072,stunnerbynature,L O V E D A M I N I,,E file fun Burna #LOVEDAMINI  https://t.co/BPaGavKJcr,it,[],[],"['https://pbs.twimg.com/media/FX_v_vwXoAAeJLP.jpg', 'https://pbs.twimg.com/media/FX_v_v1XgAAjaTI.jpg']",0,0,0,['lovedamini'],[],https://twitter.com/stunnerbynature/status/1549220682051031041,False,https://twitter.com/chartdata/status/1549208064359895042,1,https://pbs.twimg.com/media/FX_v_vwXoAAeJLP.jpg,,,,,,,[],,,,
1549217408438751232,1549204359967293442,2022-07-19 03:19:47 W. Central Africa Standard Time,2022-07-19,03:19:47,+0100,1279453918104297473,maeonaa,M$,,#LOVEDAMINI,qht,[],[],[],0,0,0,['lovedamini'],[],https://twitter.com/Maeonaa/status/1549217408438751232,False,,0,,,,,,,,[],,,,
1549216828961988609,1549216828961988609,2022-07-19 03:17:29 W. Central Africa Standard Time,2022-07-19,03:17:29,+0100,1388981252615811084,beekyhe,Nnadi,,I’ve had this new @burnaboy album on repeat all weekend 😩❤️ What’s y’all favorite song on it? #LoveDamini,en,"[{'screen_name': 'burnaboy', 'name': 'burna boy', 'id': '215052012'}]",[],[],0,0,0,['lovedamini'],[],https://twitter.com/beekyhe/status/1549216828961988609,False,,0,,,,,,,,[],,,,
1549216744371355648,1549216744371355648,2022-07-19 03:17:09 W. Central Africa Standard Time,2022-07-19,03:17:09,+0100,1185080951132565504,hshaladin,Honeyman shaladin,,Happy birthday to me #LoveIsland #lovedamini #Portable #JesusChrist  https://t.co/tuWdn50iQA,en,[],[],[],0,0,2,"['loveisland', 'lovedamini', 'portable', 'jesuschrist']",[],https://twitter.com/HShaladin/status/1549216744371355648,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1549216167302152195/pu/img/51vTw6srjCG5TdFf.jpg,,,,,,,[],,,,
1549215429675126792,1549215429675126792,2022-07-19 03:11:56 W. Central Africa Standard Time,2022-07-19,03:11:56,+0100,987336926092058624,olasijiayo,"(LOVE, DAMINI)🦍🖤 bigayo",,Let it be known today and forever that Senior man Odogwu Burna boy gave wizkid his first ever billboard appearance in 2013 on LIFE album #LOVEDAMINI #BURNABOY𓃵 #takeyourflowers #odogwu #beforeig  https://t.co/fHtLj8CHKY,en,[],[],['https://pbs.twimg.com/media/FX_rN1CXkAIdrWb.jpg'],0,0,1,"['lovedamini', 'burnaboy𓃵', 'takeyourflowers', 'odogwu', 'beforeig']",[],https://twitter.com/olasijiayo/status/1549215429675126792,False,,1,https://pbs.twimg.com/media/FX_rN1CXkAIdrWb.jpg,,,,,,,[],,,,
1549214351869059073,1549214351869059073,2022-07-19 03:07:39 W. Central Africa Standard Time,2022-07-19,03:07:39,+0100,2178106577,jeywhizy,Johnson,,.@burnaboy's #LOVEDAMINI has now surpassed 100 million streams on Spotify. It marks his fourth album to reach this milestone.,en,"[{'screen_name': 'burnaboy', 'name': 'burna boy', 'id': '215052012'}]",[],[],0,0,0,['lovedamini'],[],https://twitter.com/Jeywhizy/status/1549214351869059073,False,,0,,,,,,,,[],,,,
1549214316624224257,1549214316624224257,2022-07-19 03:07:30 W. Central Africa Standard Time,2022-07-19,03:07:30,+0100,1319039705724428291,felixchinemere3,FELIX CHINEMEREM,,"We attract the energy  that we create within us. One has to be of good character and honest in everything onse does. Be reliable and keep your word. When you say you will do something for someone, do it. Be compassionate, kind and considerate always #LOVEDAMINI",en,[],[],[],0,0,1,['lovedamini'],[],https://twitter.com/FELIXCHINEMERE3/status/1549214316624224257,False,,0,,,,,,,,[],,,,
1549213798099259394,1549213798099259394,2022-07-19 03:05:27 W. Central Africa Standard Time,2022-07-19,03:05:27,+0100,324739211,ajebo_calygirl,K U K I 𓃵 ˢᵀ,,the saxophone in vanilla 🔥 Burna Boy ate with this song   #lovedamini,en,[],[],[],0,1,3,['lovedamini'],[],https://twitter.com/ajebo_calygirl/status/1549213798099259394,False,,0,,,,,,,,[],,,,
1549212865151762432,1549212865151762432,2022-07-19 03:01:44 W. Central Africa Standard Time,2022-07-19,03:01:44,+0100,1407723124154642432,thajbn,JBN🦈,,Just covered @burnaboy  cloak and dagger off #LOVEDAMINI album ft Jhus prod. By @_Telz pls rt and tag em  https://t.co/UZhCFxjSND,en,"[{'screen_name': 'burnaboy', 'name': 'burna boy', 'id': '215052012'}, {'screen_name': '_telz', 'name': 'telz', 'id': '287316166'}]",[],[],0,0,0,['lovedamini'],[],https://twitter.com/thajbn/status/1549212865151762432,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1549212796180746240/pu/img/_mOdOrz5LG4NLAAZ.jpg,,,,,,,[],,,,
1549210031253504000,1549210031253504000,2022-07-19 02:50:29 W. Central Africa Standard Time,2022-07-19,02:50:29,+0100,1315803997182230530,ekase12,❤️🦍,,FC I'll never forget this man... Samklef saw it coming like wildfire Y'all tot he was capping 🤣 #LOVEDAMINI  https://t.co/WWb5sHMPyS,en,[],[],['https://pbs.twimg.com/media/FX_mTzbWAAM9Ge2.jpg'],0,0,1,['lovedamini'],[],https://twitter.com/EkAse12/status/1549210031253504000,False,,1,https://pbs.twimg.com/media/FX_mTzbWAAM9Ge2.jpg,,,,,,,[],,,,
1549208949026701312,1549145396567543810,2022-07-19 02:46:11 W. Central Africa Standard Time,2022-07-19,02:46:11,+0100,1072395245688623105,aikkayy,🦍Golden Boy🏀,,@chartdata @burnaboy Winning by default  #LOVEDAMINI,en,[],[],[],0,0,0,['lovedamini'],[],https://twitter.com/aikkayy/status/1549208949026701312,False,,0,,,,,,,,"[{'screen_name': 'chartdata', 'name': 'chart data', 'id': '744260935527735296'}, {'screen_name': 'burnaboy', 'name': 'Burna Boy', 'id': '215052012'}]",,,,
1549208520653955072,1549108592070086657,2022-07-19 02:44:28 W. Central Africa Standard Time,2022-07-19,02:44:28,+0100,1135767292502073344,stevedaveonit,Steve Dave,,@billboardcharts @brentfaiyaz @aespa_official @burnaboy @KiDCuDi @JourneyOfficial @USER_XMAN @NeilYoungNYA #LOVEDAMINI going no1. World best album. About to break every records,en,[],[],[],0,0,0,['lovedamini'],[],https://twitter.com/stevedaveonit/status/1549208520653955072,False,,0,,,,,,,,"[{'screen_name': 'billboardcharts', 'name': 'billboard charts', 'id': '1022239538629029888'}, {'screen_name': 'brentfaiyaz', 'name': 'Faiyaz', 'id': '367355195'}, {'screen_name': 'aespa_official', 'name': 'aespa', 'id': '1277453652924366848'}, {'screen_name': 'burnaboy', 'name': 'Burna Boy', 'id': '215052012'}, {'screen_name': 'KiDCuDi', 'name': 'The Chosen One : I 💖 YOU FRESHIE 4EVER', 'id': '243287822'}, {'screen_name': 'JourneyOfficial', 'name': 'JOURNEY', 'id': '257234051'}, {'screen_name': 'USER_XMAN', 'name': 'ken carson', 'id': '2347578973'}, {'screen_name': 'NeilYoungNYA', 'name': 'Neil Young Archives', 'id': '1039236870230749185'}]",,,,
1549208457810690050,1549208457810690050,2022-07-19 02:44:13 W. Central Africa Standard Time,2022-07-19,02:44:13,+0100,887248785138741248,ronny_prilla,Ronny_MM💵,,Outsiders looking for tweets that said Last Last won't enter billboard hot 100 😂😂 #Billboardhot100 #lastlast #BurnaBoy #LOVEDAMINI  https://t.co/xRJlJmqkhc,en,[],[],['https://pbs.twimg.com/media/FX_k4dEXkAARze8.jpg'],0,2,2,"['billboardhot100', 'lastlast', 'burnaboy', 'lovedamini']",[],https://twitter.com/Ronny_Prilla/status/1549208457810690050,False,,1,https://pbs.twimg.com/media/FX_k4dEXkAARze8.jpg,,,,,,,[],,,,
1549208023754833922,1549145210940178432,2022-07-19 02:42:30 W. Central Africa Standard Time,2022-07-19,02:42:30,+0100,1135767292502073344,stevedaveonit,Steve Dave,,@billboardcharts @yunggravy Oluwa burna. #LOVEDAMINI for the Grammy,in,[],[],[],0,1,1,['lovedamini'],[],https://twitter.com/stevedaveonit/status/1549208023754833922,False,,0,,,,,,,,"[{'screen_name': 'billboardcharts', 'name': 'billboard charts', 'id': '1022239538629029888'}, {'screen_name': 'yunggravy', 'name': 'Father Gravy', 'id': '737793529389293568'}]",,,,
1549207711979655169,1549207711979655169,2022-07-19 02:41:16 W. Central Africa Standard Time,2022-07-19,02:41:16,+0100,260859107,ingeniouskillz,☀ тøηαdє ☃ ѕαmüєℓ ☀™,,Album of the year... so far!!   See wetin this man don turn me into  #LoveDamini #BURNABOY𓃵  https://t.co/y13vQAzPGP,en,[],[],[],0,0,0,"['lovedamini', 'burnaboy𓃵']",[],https://twitter.com/Ingeniouskillz/status/1549207711979655169,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1549207577396903936/pu/img/Vnx3LT7DpvEoj3kz.jpg,,,,,,,[],,,,
1549205905308372992,1549205905308372992,2022-07-19 02:34:05 W. Central Africa Standard Time,2022-07-19,02:34:05,+0100,1053505602910109696,bigman_nev,bigmanNev,,"Burna Boy's #LOVEDAMINI debuts at #14 on this week #Billboard200 🇺🇸 &amp; breaks the record for the highest African Album of all time in the USA,previously held by South Africa's Hugh Masekela's ""The Promise of the Future "" 1968 Album[#17]!          LEAVING AN IMPACT FOR ETERNITY 🐐!",en,[],[],[],0,0,0,"['lovedamini', 'billboard200']",[],https://twitter.com/bigman_nev/status/1549205905308372992,False,,0,,,,,,,,[],,,,
1549204783340322816,1549204783340322816,2022-07-19 02:29:37 W. Central Africa Standard Time,2022-07-19,02:29:37,+0100,3320740492,mayorbossklan,Ari$to,,"This Burna and Ed, Fall my hand Sorry For my hand 🤧mąkę i blow my nose, i No been plan poke nose If you replace Girl with God for the song na straight up Special Number  Dem No Fall hand at all ❤️ @burnaboy @EdSheeran_EU #formyhand #lovedamini 🚀",en,"[{'screen_name': 'burnaboy', 'name': 'burna boy', 'id': '215052012'}, {'screen_name': 'edsheeran_eu', 'name': 'ed sheeran news (fanpage) 🦋', 'id': '2214437054'}]",[],[],0,0,0,"['formyhand', 'lovedamini']",[],https://twitter.com/MayorBossklan/status/1549204783340322816,False,,0,,,,,,,,[],,,,
1549203257779752961,1549203257779752961,2022-07-19 02:23:34 W. Central Africa Standard Time,2022-07-19,02:23:34,+0100,1510732314363502596,official_umd,Ay!nde2theMoon🚀🐶🗽🇺🇲,,Mind as you dey talk ooo 😠 cos #LoveDamini  https://t.co/84kZ8TqAGu,en,[],[],['https://pbs.twimg.com/media/FX_gJlLWYAIIU6U.jpg'],0,1,1,['lovedamini'],[],https://twitter.com/Official_umd/status/1549203257779752961,False,,1,https://pbs.twimg.com/media/FX_gJlLWYAIIU6U.jpg,,,,,,,[],,,,
1549202538636910592,1549202538636910592,2022-07-19 02:20:42 W. Central Africa Standard Time,2022-07-19,02:20:42,+0100,1198294330827522049,pana_xl,Pana🕒,,@thefrogkiiller 😂😅😅😅 You have been constantly deleting tweets 🤦😂 #LOVEDAMINI  https://t.co/KmXW05zmFP,en,[],[],"['https://pbs.twimg.com/media/FX_feylXgAUTxff.jpg', 'https://pbs.twimg.com/media/FX_ffJjXwAM_28V.png', 'https://pbs.twimg.com/media/FX_ffcGWYAE6o3t.jpg']",1,0,0,['lovedamini'],[],https://twitter.com/Pana_xl/status/1549202538636910592,False,,1,https://pbs.twimg.com/media/FX_feylXgAUTxff.jpg,,,,,,,[],,,,
1549202099497586689,1549202099497586689,2022-07-19 02:18:57 W. Central Africa Standard Time,2022-07-19,02:18:57,+0100,806875544679759873,ehmrys_,Ehmrys,,There’s a feeling attached to @burnaboy track 10 #LOVEDAMINI #album  Come back here if you think otherwise 🦌,en,"[{'screen_name': 'burnaboy', 'name': 'burna boy', 'id': '215052012'}]",[],[],0,0,1,"['lovedamini', 'album']",[],https://twitter.com/ehmrys_/status/1549202099497586689,False,,0,,,,,,,,[],,,,
1549201811961270272,1549201811961270272,2022-07-19 02:17:49 W. Central Africa Standard Time,2022-07-19,02:17:49,+0100,1315803997182230530,ekase12,❤️🦍,,Nothing to see here just Burna boy Vs the industry 🤣 King Solomon El meyor Odogwu Doing the most . #LOVEDAMINI  https://t.co/CjionOEoSV,en,[],[],"['https://pbs.twimg.com/media/FX_e1C-XgAYGm91.jpg', 'https://pbs.twimg.com/media/FX_e1OWWIAAMlQ8.jpg']",0,1,3,['lovedamini'],[],https://twitter.com/EkAse12/status/1549201811961270272,False,,1,https://pbs.twimg.com/media/FX_e1C-XgAYGm91.jpg,,,,,,,[],,,,
1549201624651923456,1549201624651923456,2022-07-19 02:17:04 W. Central Africa Standard Time,2022-07-19,02:17:04,+0100,987336926092058624,olasijiayo,"(LOVE, DAMINI)🦍🖤 bigayo",,"This song is so underrated, in my books, it’s in the same shoulder level with monsters you made and whiskey, burnaboy is really the blueprint. 😳#LOVEDAMINI  https://t.co/XjTgcPDBwH",en,[],[],['https://pbs.twimg.com/media/FX_eqq0WQAAB3zl.jpg'],0,5,23,['lovedamini'],[],https://twitter.com/olasijiayo/status/1549201624651923456,False,,1,https://pbs.twimg.com/media/FX_eqq0WQAAB3zl.jpg,,,,,,,[],,,,
1549201405470298114,1549200531217911808,2022-07-19 02:16:12 W. Central Africa Standard Time,2022-07-19,02:16:12,+0100,1546861919100960770,solobankoleback,Solo 🛸,,@Hayat_2Y @Mista_Mdee Puss*hole 🤣🤣🤣🤣  #LOVEDAMINI doings don choke your papa you don dey block lmaoooooooo,en,[],[],[],0,0,1,['lovedamini'],[],https://twitter.com/solobankoleback/status/1549201405470298114,False,,0,,,,,,,,"[{'screen_name': 'Hayat_2Y', 'name': '🚾INCO_🦍', 'id': '1494188335631319040'}]",,,,
1549200102937530370,1549200102937530370,2022-07-19 02:11:01 W. Central Africa Standard Time,2022-07-19,02:11:01,+0100,2681018812,dee_bouy,ROCKSTAR 🌟,,"#Lovedamini is a gift to us all no lies, All I know is Burna boy is music And  music is Burna boy 🤘🏻",en,[],[],[],0,0,2,['lovedamini'],[],https://twitter.com/Dee_Bouy/status/1549200102937530370,False,,0,,,,,,,,[],,,,
1549199303301898244,1549199303301898244,2022-07-19 02:07:51 W. Central Africa Standard Time,2022-07-19,02:07:51,+0100,849673676807176192,chris_bisetsa,Bisetsa,,"Any market you sell, I dey buy am💨🔥🎶#BurnaBoy  #LOVEDAMINI",en,[],[],[],0,0,0,"['burnaboy', 'lovedamini']",[],https://twitter.com/chris_bisetsa/status/1549199303301898244,False,,0,,,,,,,,[],,,,
1549197564867649537,1549197564867649537,2022-07-19 02:00:56 W. Central Africa Standard Time,2022-07-19,02:00:56,+0100,987336926092058624,olasijiayo,"(LOVE, DAMINI)🦍🖤 bigayo",,"At least this is not just us Nigerians talking o , this na just yesterday testimony , when burna boy preach on stage you will always testify, I’m a witness 🙌🏾😂🤣🤣#LOVEDAMINI",en,[],[],[],0,9,15,['lovedamini'],[],https://twitter.com/olasijiayo/status/1549197564867649537,False,https://twitter.com/natethegm/status/1548924754773815296,0,,,,,,,,[],,,,
1549197229646401536,1549197229646401536,2022-07-19 01:59:36 W. Central Africa Standard Time,2022-07-19,01:59:36,+0100,1017864407270002689,hanamnzali76,BURNA N1 FAN ❤️💍,,My savior @burnaboy 🙏🏼❤️ #burnaboy #lovedamini #depressionsurvivor #oluwaburna  https://t.co/5RAGZiKJC5,en,"[{'screen_name': 'burnaboy', 'name': 'burna boy', 'id': '215052012'}]",[],[],0,3,9,"['burnaboy', 'lovedamini', 'depressionsurvivor', 'oluwaburna']",[],https://twitter.com/hanamnzali76/status/1549197229646401536,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1549197171442024449/pu/img/FNSLrl6zV0b0_090.jpg,,,,,,,[],,,,
1549196835104890881,1549196835104890881,2022-07-19 01:58:02 W. Central Africa Standard Time,2022-07-19,01:58:02,+0100,1189176032353538049,__blvckghost,Odogwu 🦍,,Burna boy is about to grab another RIAA certification with Last Last 💯 #LOVEDAMINI  @timmy__leyin,en,"[{'screen_name': 'timmy__leyin', 'name': 'timmy leyin', 'id': '1240333460096638976'}]",[],[],0,0,1,['lovedamini'],[],https://twitter.com/__blvckghost/status/1549196835104890881,False,,0,,,,,,,,[],,,,
1549196409899032577,1549196409899032577,2022-07-19 01:56:21 W. Central Africa Standard Time,2022-07-19,01:56:21,+0100,987336926092058624,olasijiayo,"(LOVE, DAMINI)🦍🖤 bigayo",,"Outsiders dey cook Abeg 😂😂, we get it from our lordi Odogwu @burnaboy #lovedamini  https://t.co/duUVdQemoy",en,"[{'screen_name': 'burnaboy', 'name': 'burna boy', 'id': '215052012'}]",[],['https://pbs.twimg.com/media/FX_Z7IpWQAAAMdW.jpg'],0,1,3,['lovedamini'],[],https://twitter.com/olasijiayo/status/1549196409899032577,False,https://twitter.com/shockwaveSZN/status/1549184441721016320,1,https://pbs.twimg.com/media/FX_Z7IpWQAAAMdW.jpg,,,,,,,[],,,,
1549195755675598849,1549195755675598849,2022-07-19 01:53:45 W. Central Africa Standard Time,2022-07-19,01:53:45,+0100,1187498259142627331,phoenixblaze_1,PhoenixBlaze,,"Forget it @burnaboy's album #LOVEDAMINI is the biggest album in the history of #Afrobeats from the key Chang, the core progression, beat pattern, vibration etc and @burnaboy did a full tone 🔥🔥 🔥🔥😍😍😍 man that's a game changer, with all the different instrumentation wow  https://t.co/FFCH8KHNkV",en,"[{'screen_name': 'burnaboy', 'name': 'burna boy', 'id': '215052012'}, {'screen_name': 'burnaboy', 'name': 'burna boy', 'id': '215052012'}]",[],['https://pbs.twimg.com/media/FX_ZU4HXkAMwkkD.jpg'],0,0,1,"['lovedamini', 'afrobeats']",[],https://twitter.com/PhoenixBlaze_1/status/1549195755675598849,False,,1,https://pbs.twimg.com/media/FX_ZU4HXkAMwkkD.jpg,,,,,,,[],,,,
1549195314237693952,1549145326849851392,2022-07-19 01:52:00 W. Central Africa Standard Time,2022-07-19,01:52:00,+0100,1043924001238798336,fortune_inym,"LOVE, DAMINI🦍",,@billboardcharts @burnaboy ODOGWU! #LOVEDAMINI,und,[],[],[],0,0,0,['lovedamini'],[],https://twitter.com/fortune_INYM/status/1549195314237693952,False,,0,,,,,,,,"[{'screen_name': 'billboardcharts', 'name': 'billboard charts', 'id': '1022239538629029888'}, {'screen_name': 'burnaboy', 'name': 'Burna Boy', 'id': '215052012'}]",,,,
1549195293803036676,1549195293803036676,2022-07-19 01:51:55 W. Central Africa Standard Time,2022-07-19,01:51:55,+0100,987336926092058624,olasijiayo,"(LOVE, DAMINI)🦍🖤 bigayo",,Retweet this let’s go viral #outsiders #lovedamini #lastlast #BURNABOY𓃵 burnaboy love damini,en,[],[],[],0,1,2,"['outsiders', 'lovedamini', 'lastlast', 'burnaboy𓃵']",[],https://twitter.com/olasijiayo/status/1549195293803036676,False,https://twitter.com/olasijiayo/status/1549194624006295553,0,,,,,,,,[],,,,
1549195010465226752,1549195010465226752,2022-07-19 01:50:47 W. Central Africa Standard Time,2022-07-19,01:50:47,+0100,1462062799476207616,rrazyx,The Other❤️,,"""For my Hand"" official video by @burnaboy ft. @edsheeran has surpassed 12M views on Youtube in 11 days.🔥  Odogwu!!! 🦍 #LOVEDAMINI  https://t.co/odYjmlxto3",en,"[{'screen_name': 'burnaboy', 'name': 'burna boy', 'id': '215052012'}, {'screen_name': 'edsheeran', 'name': 'ed sheeran hq', 'id': '85452649'}]",[],['https://pbs.twimg.com/media/FX_YpWjX0AQjfom.jpg'],0,15,28,['lovedamini'],[],https://twitter.com/RrAZYX/status/1549195010465226752,False,,1,https://pbs.twimg.com/media/FX_YpWjX0AQjfom.jpg,,,,,,,[],,,,
1549191926036955136,1549191926036955136,2022-07-19 01:38:32 W. Central Africa Standard Time,2022-07-19,01:38:32,+0100,1230419923912069122,samsungbukat,Samsung Bukat,,"Who else noticed Twitter just dey add love emoji with capital D in it ,if you want to # tag lovedamini or burnaboy , all this just for burna boy , twitter too no say burna boy is on different level  #LOVEDAMINI #BurnaBoy ( #lastlast )",en,[],[],[],0,0,1,"['lovedamini', 'burnaboy', 'lastlast']",[],https://twitter.com/SamsungBukat/status/1549191926036955136,False,,0,,,,,,,,[],,,,
1549191740665610240,1549191740665610240,2022-07-19 01:37:48 W. Central Africa Standard Time,2022-07-19,01:37:48,+0100,1427043689159856128,bitam_savage,Tsira🇬🇦🧜🏾‍♀️,,"Rihanna liked the video of Burna boy with the prime minister of Barbados on Instagram, it touched me I don’t know why🥺🥰. #LOVEDAMINI 🦍❤️",en,[],[],[],0,0,0,['lovedamini'],[],https://twitter.com/bitam_savage/status/1549191740665610240,False,,0,,,,,,,,[],,,,
1549191694083657728,1549191694083657728,2022-07-19 01:37:37 W. Central Africa Standard Time,2022-07-19,01:37:37,+0100,1363202753699405837,travisbenn6,TB blogs,,😂😂😂🤣🤣🤣🤣 #heatwaveuk #canicule #WAFCON2022 #WAFCON #TeamMorocco #BibleBuild #nanab #LastLast #serwaa #StudyAbroad #Yawtog #BURNABOY𓃵 #LOVEDAMINI #ArrestZaheer #BabarAzam #blockchain #Djokovic  https://t.co/1cB2YWND1c,und,[],[],[],0,0,1,"['heatwaveuk', 'canicule', 'wafcon2022', 'wafcon', 'teammorocco', 'biblebuild', 'nanab', 'lastlast', 'serwaa', 'studyabroad', 'yawtog', 'burnaboy𓃵', 'lovedamini', 'arrestzaheer', 'babarazam', 'blockchain', 'djokovic']",[],https://twitter.com/Travisbenn6/status/1549191694083657728,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1549191628803416066/pu/img/EF9AaLAeounRzgxq.jpg,,,,,,,[],,,,
1549191505922990081,1549191505922990081,2022-07-19 01:36:52 W. Central Africa Standard Time,2022-07-19,01:36:52,+0100,1176682012457033728,ilori33492994,top outsider 🦍,,Let me remind you that burna boy will soon start love damini tour in USA 👀 Many records still dey come no worry  #footonneck #LOVEDAMINI  https://t.co/pT7TCbD6Yd,en,[],[],['https://pbs.twimg.com/media/FX_Vde4X0AA89o7.jpg'],3,12,34,"['footonneck', 'lovedamini']",[],https://twitter.com/Ilori33492994/status/1549191505922990081,False,,1,https://pbs.twimg.com/media/FX_Vde4X0AA89o7.jpg,,,,,,,[],,,,
1549191313433714688,1549191313433714688,2022-07-19 01:36:06 W. Central Africa Standard Time,2022-07-19,01:36:06,+0100,1462062799476207616,rrazyx,The Other❤️,,I just....Woke up in sweat from having these wild dreams.... #LOVEDAMINI Chaaaampion!!! 🦍🦍🦍,en,[],[],[],0,0,0,['lovedamini'],[],https://twitter.com/RrAZYX/status/1549191313433714688,False,,0,,,,,,,,[],,,,
1549190748934897665,1549190748934897665,2022-07-19 01:33:51 W. Central Africa Standard Time,2022-07-19,01:33:51,+0100,1544222356515717120,daniel_kikiowo,Real_Akintola Kiks,,"Another Name for the word Yikiyanka   J HUS got me on this one,   more so, I really think Burna didn't release the whole of that song,   #LOVEDAMINI",en,[],[],[],0,0,0,['lovedamini'],[],https://twitter.com/daniel_kikiowo/status/1549190748934897665,False,,0,,,,,,,,[],,,,
1549189791090089985,1549189791090089985,2022-07-19 01:30:03 W. Central Africa Standard Time,2022-07-19,01:30:03,+0100,836904646455197697,medal_of_africa,Medal,,This @burnaboy song Last Last fit collect Grammy o.  Screenshot this tweet. #BurnaBoy #LOVEDAMINI #GRAMMYs,en,"[{'screen_name': 'burnaboy', 'name': 'burna boy', 'id': '215052012'}]",[],[],0,1,2,"['burnaboy', 'lovedamini', 'grammys']",[],https://twitter.com/Medal_of_Africa/status/1549189791090089985,False,,0,,,,,,,,[],,,,
1549189185088675846,1549189185088675846,2022-07-19 01:27:38 W. Central Africa Standard Time,2022-07-19,01:27:38,+0100,1474529359369281543,menzinuz,Menzi_MbathaⓂ️,,"Yoow @burnaboy what you did on ""It's Plenty"" can only be done by genius, merging the Yano sound with Naija that can only be defined as genius💪💪 #LOVEDAMINI",en,"[{'screen_name': 'burnaboy', 'name': 'burna boy', 'id': '215052012'}]",[],[],0,0,0,['lovedamini'],[],https://twitter.com/MenziNuz/status/1549189185088675846,False,,0,,,,,,,,[],,,,
1549188584351096838,1549188584351096838,2022-07-19 01:25:15 W. Central Africa Standard Time,2022-07-19,01:25:15,+0100,1320458778567954433,aaron_gb_,BiggerBros,,Common person hits deep when you're doing House chores 🥲🙂 #LOVEDAMINI,en,[],[],[],0,0,0,['lovedamini'],[],https://twitter.com/Aaron_gb_/status/1549188584351096838,False,,0,,,,,,,,[],,,,
