,User,Time,Tweet,Location,Verified,Tweet_Source,Followers,Retweet_Count,Tweet ID
262,_iamprincefidel,2022-07-09 23:40:54+00:00,"RT @BurnaBoyVoice: ""Burna Boy's delivering his signature Afrofusion vibes this summer with his latest album Love, Damini"" 

@BurnaBoy's new…",somewhere in the world 🌍,False,Twitter for Android,1397,41,1545915930382835712
263,depz_coba,2022-07-09 23:40:48+00:00,RT @backroadgee: After listen @burnaboy album for 2 days straight. I believe this is another classic album. #LOVEDAMINI  #Well done my fami…,O U T S I D E ,False,Twitter for iPhone,1767,232,1545915907398156289
264,Mychel51,2022-07-09 23:40:44+00:00,RT @ArewaAdebukolaa: No fela no diddy yet we breaking records. Them dey pray make we fall and stagger but We move in cloak in dagger 🦍 #LOV…,,False,Twitter Web App,254,15,1545915888158871557
265,uzy_chee,2022-07-09 23:40:41+00:00,RT @hmvVault: We'd like to say a massive thanks to @burnaboy and everyone who came to his album signing today here at hmv Vault! His new al…,,False,Twitter for Android,1109,56,1545915876716806148
266,Pana_xl,2022-07-09 23:40:41+00:00,"RT @spIhuah: This Whiskey jam came at the perfect time, with this flooding issue in PH and Lagos, especially Lagos. #LOVEDAMINI",Nigeria ,False,Twitter for Android,190,8,1545915876532264960
267,BigChristo0,2022-07-09 23:40:40+00:00,"RT @iam_kiddee: Outside, African giant, twice as Tall, and  #LOVEDAMINI let’s be honest Made in Lagos isn’t near any of this project when i…",Outside  ,False,Twitter for iPhone,964,346,1545915872711155713
268,Pana_xl,2022-07-09 23:40:37+00:00,RT @outsideeforever: Anyone that slanders #LOVEDAMINI is just forcing it tbh lol… BURNA is an IDOL to your faves. They know 😂,Nigeria ,False,Twitter for Android,190,12,1545915861667569664
269,Victor575945841,2022-07-09 23:40:37+00:00,"As you are listening to “For my hand” , make sure you jam “last last” too. There’s a reason why they are on the same album #LOVEDAMINI",,False,Twitter for Android,2,0,1545915859176128515
270,wavesofgrey__,2022-07-09 23:40:33+00:00,RT @outsideeforever: Anyone that slanders #LOVEDAMINI is just forcing it tbh lol… BURNA is an IDOL to your faves. They know 😂,"Lagos, Nigeria",False,Twitter for iPhone,320,12,1545915842000568320
271,TosinQuadri,2022-07-09 23:40:31+00:00,"RT @Burnaboyjnr_: As you are listening to “For my hand” , make sure you jam “last last” too. There’s a reason why they are on the same albu…",London,False,Twitter for iPhone,877,278,1545915833163153409
272,ameermuazuu,2022-07-09 23:40:18+00:00,"RT @TheREACHNG: Yesterday when we visited the Aboki community at Elegushi, Lagos. We shared food packs to 300 people courtesy of Burna Boy…",🌍👀,False,Twitter for Android,850,247,1545915781891899392
273,BlaqSaint6,2022-07-09 23:40:16+00:00,RT @Davidalgorithm: Peter Obi and Yusuf Datti made it very easy to campaign for them by not having a dirty past. Even Reno wish that Atiku…,,False,Twitter for Android,506,904,1545915773855612931
274,MichelleOkoye1,2022-07-09 23:40:16+00:00,RT @Davidalgorithm: Peter Obi and Yusuf Datti made it very easy to campaign for them by not having a dirty past. Even Reno wish that Atiku…,"Port Harcourt, Nigeria",False,Twitter Web App,31,904,1545915772706373635
275,Gift__ubi,2022-07-09 23:40:06+00:00,"RT @_Houdinee_: On G’ @burnaboy 

Thank you for “Wlld Dreams” #LOVEDAMINI @thegreatkhalid",,False,Twitter for Android,40,3,1545915729849065473
276,Badman__J,2022-07-09 23:40:03+00:00,"RT @mahrex_owl: Ed Sheeran trying out Burna Boy’s heavy Jewelries 🧊📸

 “For my hand” is #15 on UK 🇬🇧 Apple Music chart 

#LOVEDAMINI https:…",Fct,False,Twitter for iPhone,492,214,1545915718654431235
277,ifiemi_o,2022-07-09 23:39:59+00:00,RT @burnaboy: Thanks 😊 #LOVEDAMINI,Outside ,False,Twitter for Android,693,4787,1545915700946128897
278,AyeduaseORS,2022-07-09 23:39:57+00:00,"RT @HarjoRoseline: Omo this burna album na 10000/100🔥🔥🔥♥️♥️
#lovedamini 
@burnaboy https://t.co/yqmgUyal8B",,False,Twitter for Android,14,1078,1545915691412471808
279,Ebuks29543252,2022-07-09 23:39:56+00:00,"RT @Burnaboyjnr_: As you are listening to “For my hand” , make sure you jam “last last” too. There’s a reason why they are on the same albu…",,False,Twitter for Android,4,278,1545915687511756800
280,HoodhaleyT,2022-07-09 23:39:55+00:00,RT @burnaboy: #Vanilla visual story out now ft. #RayBanStories. Full video at https://t.co/mRc0IRAAvD @ray_ban #sponsored #LOVEDAMINI https…,Mur Maria,False,Twitter for iPhone,446,1311,1545915683392856064
281,212Fritzy,2022-07-09 23:39:54+00:00,Lovin' #LOVEDAMINI,Gallavantin' the Globe,False,Twitter Web App,27,0,1545915679882313728
282,Oluwamayorkun1,2022-07-09 23:39:49+00:00,RT @burnaboy: Made sure I Signed a few CDs for my outsiders in London and Birmingham that couldn’t make it! Go grab in store at HMV #LOVEDA…,,False,Twitter for iPhone,622,630,1545915657782452224
283,nobodyisscent,2022-07-09 23:39:47+00:00,RT @itskenechi: Burna Boy never disappoints! I love every bit of his new album. #LOVEDAMINI,Middle of Nowhere,False,Twitter for iPhone,446,96,1545915650618658817
284,olasijiayo,2022-07-09 23:39:45+00:00,RT @WayneH__: #LOVEDAMINI gets better with each listen,Outside,False,Twitter for iPhone,64,510,1545915644289359872
285,Shady_5522,2022-07-09 23:39:44+00:00,RT @ArewaAdebukolaa: No fela no diddy yet we breaking records. Them dey pray make we fall and stagger but We move in cloak in dagger 🦍 #LOV…,,False,Twitter for iPhone,72,15,1545915637502984193
286,henshawthesensr,2022-07-09 23:39:43+00:00,"Caught this guys unawares vibing to science off #BURNABOY𓃵 #LOVEDAMINI album
@burnaboy na you do this one.❤️… https://t.co/4MJwmArc79",zoo,False,Twitter for Android,66,1,1545915632314613760
287,Ebuka_TMW,2022-07-09 23:39:42+00:00,"Same energy when he said ""remember Martin Luther King had a dream and got shot""
#LOVEDAMINI https://t.co/ynCHKidCqe",Anywhere,False,Twitter for Android,1362,0,1545915628241960964
288,OUTSIDERS_CREW,2022-07-09 23:39:39+00:00,RT @backroadgee: After listen @burnaboy album for 2 days straight. I believe this is another classic album. #LOVEDAMINI  #Well done my fami…,"Chicago, IL",False,Twitter for iPhone,455,232,1545915618322415620
289,DonCorleone707,2022-07-09 23:39:39+00:00,"RT @iam_kiddee: Outside, African giant, twice as Tall, and  #LOVEDAMINI let’s be honest Made in Lagos isn’t near any of this project when i…",Outside,False,Twitter for iPhone,277,346,1545915615805730816
290,bobdeandaniel,2022-07-09 23:39:37+00:00,RT @kvngvinci: My parents are so proud of me 😄 #LOVEDAMINI,Love Damini ❤️🦍,False,Twitter for iPhone,523,38,1545915607920566272
291,murrayfanzjr,2022-07-09 23:39:32+00:00,RT @limitiskii___: #LOVEDAMINI just hitting really hard today. Damn,"I'm in San Francisco, Spain ",False,Twitter for Android,1584,2,1545915588626812928
292,OgarThompson2,2022-07-09 23:39:30+00:00,"RT @Burnaboystats1: • Worldwide Apple Music album chart

#6. #LOVEDAMINI  - [+2] new peak 

.
.
.
.

• European Apple Music album chart 

#…",Outside 🦍,False,Twitter for Android,1588,55,1545915579625881600
293,Abbye_edi__,2022-07-09 23:39:29+00:00,RT @hmvVault: We'd like to say a massive thanks to @burnaboy and everyone who came to his album signing today here at hmv Vault! His new al…,Somewhere in Savannah ,False,Twitter for Android,2146,56,1545915576790417409
294,Preciousbalogu9,2022-07-09 23:39:29+00:00,RT @ArewaAdebukolaa: No fela no diddy yet we breaking records. Them dey pray make we fall and stagger but We move in cloak in dagger 🦍 #LOV…,,False,Twitter for Android,600,15,1545915573585969152
295,Pana_xl,2022-07-09 23:39:28+00:00,"RT @Burnaboystats1: 🇬🇧 UK iTunes top songs 

#20 - Last Last (new peak)

#LOVEDAMINI #Burnaboy https://t.co/glZNX6Ui6R",Nigeria ,False,Twitter for Android,190,41,1545915569047732225
296,collinsdeky,2022-07-09 23:39:21+00:00,"RT @HarjoRoseline: Omo this burna album na 10000/100🔥🔥🔥♥️♥️
#lovedamini 
@burnaboy https://t.co/yqmgUyal8B",,False,Twitter for iPhone,32,1078,1545915540929232901
297,OgarThompson2,2022-07-09 23:39:19+00:00,"RT @Burnaboystats1: #LoveDamini becomes the African album with the most songs entries on Apple Music worldwide chart (9)

#12 - Last Last (…",Outside 🦍,False,Twitter for Android,1588,100,1545915533895372803
298,BlazinCreed,2022-07-09 23:39:13+00:00,RT @burnaboy: Thanks 😊 #LOVEDAMINI,,False,Twitter for Android,251,4787,1545915510134546432
299,KiwiBwoy,2022-07-09 23:39:13+00:00,"RT @corliion: 10 million in one day? 

Crazyyy #LOVEDAMINI",EARTH,False,Twitter for iPhone,1466,51,1545915507458572288
300,Vee__Zim,2022-07-09 23:39:10+00:00,RT @MillBlaq: Thank you @burnaboy how bad could it be has change my way of thinking and fighting back. Can't thank you enough. #LOVEDAMINI,Metaverse,False,Twitter for Android,123,45,1545915494473121792
301,leebay4u,2022-07-09 23:39:10+00:00,"For this life I dey, I want to be celebrated
Don't wanna waste my days #LOVEDAMINI",,False,Twitter for iPhone,207,0,1545915494460538884
302,BurnaBoyAG,2022-07-09 23:39:06+00:00,"RT @UnrulyOutsider: ‘ He sampled Fela’ people are the most disappointed. 😂😜

#LoveDamini",Space 🛸,False,Twitter for iPhone,493,64,1545915476789940225
303,kvnq_sammie,2022-07-09 23:39:02+00:00,RT @bnxn2urears: i can never forgive burna boy cos i was expecting a song with Bnxn on #LOVEDAMINI tbh,On the streets,False,Twitter for Android,2129,3,1545915463821041665
304,ola_kray,2022-07-09 23:39:02+00:00,"RT @chartdata: .@burnaboy earned his biggest streaming day of all-time on Spotify on July 8, with 10 million listens following the release…",Lagos,False,Twitter for iPhone,1982,596,1545915461170331648
305,_Telz,2022-07-09 23:39:01+00:00,RT @paulizbeet: Give it to Telz mhen!! Man's a beast!!🥶🔥 Just can't get over Cloak and Dagger &amp; Common person 😩🥰 #LOVEDAMINI #BURNABOY𓃵 htt…,"Lagos, Nigeria",True,Twitter for iPhone,29081,8,1545915459324854275
306,advtomiwa,2022-07-09 23:39:00+00:00,RT @outsideeforever: Anyone that slanders #LOVEDAMINI is just forcing it tbh lol… BURNA is an IDOL to your faves. They know 😂,,False,Twitter for iPhone,16284,12,1545915451712180226
307,kvnq_sammie,2022-07-09 23:38:59+00:00,"RT @koksthefirefly: Burna boy’s modulation on that intro song “Glory” steady giving me chills ❤️✨🔥
#LOVEDAMINI",On the streets,False,Twitter for Android,2129,6,1545915450093076480
308,jhunyur9,2022-07-09 23:38:54+00:00,RT @burnaboy: Thanks 😊 #LOVEDAMINI,"Lagos, Nigeria",False,Twitter for iPhone,64,4787,1545915428966486018
309,kvnq_sammie,2022-07-09 23:38:54+00:00,RT @olorunwababs: Now streaming #LOVEDAMINI . That's a very electric album by @burnaboy !,On the streets,False,Twitter for Android,2129,12,1545915428056305674
310,chisom05,2022-07-09 23:38:53+00:00,RT @Dot_2un: Make others no vex 🤕🤕🚀🚀🚀 Baba chop all the space 😭😭😭🚨🚨🚀🚀#LOVEDAMINI #BURNABOY𓃵  highest 🫡🫡@burnaboy https://t.co/zvPS4JQfio,,False,Twitter for iPhone,786,58,1545915424851857409
311,charislxt,2022-07-09 23:38:52+00:00,https://t.co/oTuW65ql4a #LOVEDAMINI Cover,"Lagos, Nigeria",False,Twitter for iPhone,95,0,1545915419734818817
312,Gabi_G_bril,2022-07-09 23:38:46+00:00,"RT @chartdata: .@burnaboy earned his biggest streaming day of all-time on Spotify on July 8, with 10 million listens following the release…",,False,Twitter for Android,4025,596,1545915393532985344
313,iam_batan,2022-07-09 23:38:45+00:00,RT @Outsider236: Burna Boy is the highest ranking artist in the world on Apple Music with 2785 points. #LOVEDAMINI,Jos plateau,False,Twitter for Android,786,161,1545915388554346496
314,Pana_xl,2022-07-09 23:38:38+00:00,"RT @burundi147: Burna boy’s LAST LAST has Sold over 100,000 units in the UK🇬🇧🤯#LOVEDAMINI https://t.co/zywoYq6uqm",Nigeria ,False,Twitter for Android,190,39,1545915363250028544
315,advtomiwa,2022-07-09 23:38:38+00:00,RT @0dinaka_: #LOVEDAMINI has surpassed 7million plays on boomplay in two days!,,False,Twitter for iPhone,16284,39,1545915362176389121
316,Emmanue40878676,2022-07-09 23:38:34+00:00,"RT @Burnaboystats1: “Last Last” video has surpassed 22 million views on YouTube 

#LoveDamini #Burnaboy https://t.co/vqImFYXP6c",Lagos,False,Twitter for iPhone,119,75,1545915343968804864
317,DJWazzaLee,2022-07-09 23:38:34+00:00,"RT @HarjoRoseline: Omo this burna album na 10000/100🔥🔥🔥♥️♥️
#lovedamini 
@burnaboy https://t.co/yqmgUyal8B","Lagos, Nigeria",False,Twitter for iPhone,519,1078,1545915343440416770
318,i_am_ebex,2022-07-09 23:38:34+00:00,RT @ArewaAdebukolaa: No fela no diddy yet we breaking records. Them dey pray make we fall and stagger but We move in cloak in dagger 🦍 #LOV…,OUTSIDE,False,Twitter for Android,272,15,1545915342937096193
319,beejay_ydd,2022-07-09 23:38:34+00:00,"@idy_idoreyin like fr
#LOVEDAMINI all the way",,False,Twitter Web App,136,0,1545915342635122688
320,BabajideAyodej4,2022-07-09 23:38:32+00:00,"RT @spIhuah: The way Love Damini is arranged, you can't help but to keep looping. Ladysmith Black mambazo's voice starting and ending it. 1…","Osun-Ekiti, Nigeria",False,Twitter for Android,153,4,1545915336540798980
321,Justincoddy,2022-07-09 23:38:32+00:00,RT @kvngvinci: My parents are so proud of me 😄 #LOVEDAMINI,OUTSIDE🛸 ,False,Twitter for iPhone,2129,38,1545915334959456257
322,OUTSIDERS_CREW,2022-07-09 23:38:30+00:00,"RT @Burnaboystats1: #LoveDamini becomes the African album with the most songs entries on Apple Music worldwide chart (9)

#12 - Last Last (…","Chicago, IL",False,Twitter for iPhone,455,100,1545915327506251776
323,Pana_xl,2022-07-09 23:38:29+00:00,"RT @spIhuah: The way Love Damini is arranged, you can't help but to keep looping. Ladysmith Black mambazo's voice starting and ending it. 1…",Nigeria ,False,Twitter for Android,190,4,1545915324909903872
324,ifiemi_o,2022-07-09 23:38:29+00:00,RT @burnaboy: #Vanilla visual story out now ft. #RayBanStories. Full video at https://t.co/mRc0IRAAvD @ray_ban #sponsored #LOVEDAMINI https…,Outside ,False,Twitter for Android,693,1311,1545915322712162307
325,BurnaBoyAG,2022-07-09 23:38:27+00:00,RT @CHOPSTIIIIX: From the beach sessions to the world. It’s always fun creating with my brother @burnaboy — “Kilometre” + “Last Last” produ…,Space 🛸,False,Twitter for iPhone,493,281,1545915316286267392
326,murrayfanzjr,2022-07-09 23:38:25+00:00,RT @AlbumTalksHQ: .@burnaboy’s #LOVEDAMINI is now #1 in 45 countries. (Apple),"I'm in San Francisco, Spain ",False,Twitter for Android,1584,99,1545915307117666304
327,kvnq_sammie,2022-07-09 23:38:24+00:00,"RT @_enyo__: When Burna Boy said “I be Common Person, but my happiness, oh, still be my own” I knew he was talking to me directly.

I've le…",On the streets,False,Twitter for Android,2129,24,1545915303112183808
328,ifiemi_o,2022-07-09 23:38:20+00:00,RT @burnaboy: Made sure I Signed a few CDs for my outsiders in London and Birmingham that couldn’t make it! Go grab in store at HMV #LOVEDA…,Outside ,False,Twitter for Android,693,630,1545915283700867073
329,Victor575945841,2022-07-09 23:38:19+00:00,"RT @Burnaboyjnr_: As you are listening to “For my hand” , make sure you jam “last last” too. There’s a reason why they are on the same albu…",,False,Twitter for Android,2,278,1545915281515626496
330,BurnaBoyAG,2022-07-09 23:38:18+00:00,RT @backroadgee: After listen @burnaboy album for 2 days straight. I believe this is another classic album. #LOVEDAMINI  #Well done my fami…,Space 🛸,False,Twitter for iPhone,493,233,1545915278537592835
331,wavesofgrey__,2022-07-09 23:38:14+00:00,"RT @KennyIsGoat: #LOVEDAMINI
Burna already addressed this flood pandemic on whiskey
""People dey wey de pray for the rain, but e no fall, ra…","Lagos, Nigeria",False,Twitter for iPhone,320,31,1545915262242807810
332,Onryx1,2022-07-09 23:38:14+00:00,I need me some more Lady Blacksmith or what's the feature of that chant verse in Love Damini song #LOVEDAMINI recommend 🙏,"Lagos, Nigeria",False,Twitter for Android,123,0,1545915258786676736
333,ArewaAdebukolaa,2022-07-09 23:38:13+00:00,RT @0dinaka_: #LOVEDAMINI has surpassed 7million plays on boomplay in two days!,,False,Twitter for iPhone,2069,39,1545915257138384897
334,OUTSIDERS_CREW,2022-07-09 23:38:13+00:00,RT @outsideeforever: Anyone that slanders #LOVEDAMINI is just forcing it tbh lol… BURNA is an IDOL to your faves. They know 😂,"Chicago, IL",False,Twitter for iPhone,455,12,1545915256546918400
335,HussleKhali,2022-07-09 23:38:12+00:00,"Come from a place where you can't even sleep thinking of dream it 
#LOVEDAMINI  #WildDreams",Unknown But Steady Grinding 🙇,False,Twitter for Android,43,0,1545915252067418114
336,OlapadeImmanuel,2022-07-09 23:38:08+00:00,"RT @ninobenzzz: #BURNABOY𓃵 Best Featuring, Best Collaboration, Best Song of the year, Best Lyrics #LOVEDAMINI https://t.co/QpS1qfsCWW", •77th planet•,False,Twitter for iPhone,1276,158,1545915236208836610
337,RollwithDylan77,2022-07-09 23:38:08+00:00,Burna Boy jams hits differently. His songs are the kind of music you would play with your son on a road trip 20 yea… https://t.co/0ZI11xyEu5,,False,Twitter for iPhone,197,0,1545915235739250688
338,Burnasfan,2022-07-09 23:38:02+00:00,RT @hmvVault: We'd like to say a massive thanks to @burnaboy and everyone who came to his album signing today here at hmv Vault! His new al…,,False,Twitter for iPhone,1803,56,1545915210283696129
339,beejay_ydd,2022-07-09 23:38:01+00:00,"Shey odogwu wan reason Toni-ann singh ni😂
#LOVEDAMINI #BURNABOY𓃵 https://t.co/F2gY8FnIHv",,False,Twitter Web App,136,0,1545915206848712704
340,Oluwamayorkun1,2022-07-09 23:38:01+00:00,RT @burnaboy: Let’s go Birmingham! 🎉 #LOVEDAMINI https://t.co/gZnkB35iND,,False,Twitter for iPhone,622,1047,1545915205326176258
341,olise_emeka,2022-07-09 23:38:00+00:00,RT @backroadgee: After listen @burnaboy album for 2 days straight. I believe this is another classic album. #LOVEDAMINI  #Well done my fami…,"Lagos, Nigeria",False,Twitter for Android,575,233,1545915201379237894
342,d3Ville_,2022-07-09 23:37:54+00:00,RT @burnaboy: #Vanilla visual story out now ft. #RayBanStories. Full video at https://t.co/mRc0IRAAvD @ray_ban #sponsored #LOVEDAMINI https…,in my zone. ,False,Twitter for iPhone,2803,1311,1545915176838483969
343,Pana_xl,2022-07-09 23:37:50+00:00,"RT @chukaobi: Happy birthday to a topmost Outsider @Abbye_edi__ 

Thank you for all you do.
You #LOVEDAMINI from the bottom of your heart,…",Nigeria ,False,Twitter for Android,190,26,1545915159062913024
344,Preciousbalogu9,2022-07-09 23:37:49+00:00,"RT @Burnaboystats1: #LoveDamini on Apple Music : 

Number 1 in 43 countries consecutively https://t.co/6FxY2P9f80",,False,Twitter for Android,600,28,1545915155913007104
345,big_belac,2022-07-09 23:37:46+00:00,RT @backroadgee: After listen @burnaboy album for 2 days straight. I believe this is another classic album. #LOVEDAMINI  #Well done my fami…,,False,Twitter for iPhone,505,233,1545915143409860610
346,ArewaAdebukolaa,2022-07-09 23:37:45+00:00,"RT @UnrulyOutsider: .@burnaboy simultaneously occupies the entire top 19 on the Nigerian Apple Music, Spotify &amp; Deezer charts with every so…",,False,Twitter for iPhone,2069,126,1545915138062024710
347,Preciousbalogu9,2022-07-09 23:37:44+00:00,RT @Burnaboystats1: Songs from #LoveDamini on USA Deezer top 100 https://t.co/MSJVfvXB4Q,,False,Twitter for Android,600,52,1545915133599285248
348,ShottiGunz,2022-07-09 23:37:43+00:00,"RT @corliion: 10 million in one day? 

Crazyyy #LOVEDAMINI",this side,False,Twitter for iPhone,1579,51,1545915132194201602
349,d3Ville_,2022-07-09 23:37:42+00:00,RT @burnaboy: Let’s go Birmingham! 🎉 #LOVEDAMINI https://t.co/gZnkB35iND,in my zone. ,False,Twitter for iPhone,2803,1047,1545915125835628544
350,Pana_xl,2022-07-09 23:37:33+00:00,"RT @ajebo_calygirl: I want to show you my love without fucking up 🥺❤️

#lovedamini",Nigeria ,False,Twitter for Android,190,15,1545915086690197504
351,_iamprincefidel,2022-07-09 23:37:31+00:00,"RT @Burnaboystats1: #LOVEDAMINI on Apple Music chart: 

- number 1 in 41 countries https://t.co/LvW4dq487g",somewhere in the world 🌍,False,Twitter for Android,1397,65,1545915079308230657
352,Faveman007,2022-07-09 23:37:29+00:00,"RT @Mbahdeyforyou: My Top 5 (asides Last Last and Kilometre)

1. Cloak &amp; Dagger
2. Solid
3. Vanilla
4. Common Person
5. Rollercoaster

 #LO…",,False,Twitter for iPhone,31,290,1545915073822064643
353,Snipesrecordsng,2022-07-09 23:37:25+00:00,"Wee wan, wee wan, wee wan, wee wan
Wee wan, wee wan, wee wan, wee wan🎶🎶🎶
#LOVEDAMINI 

#scoopuniversal🗣🌏
#otse❤️💯","Lagos, Nigeria",False,Twitter for iPhone,162,0,1545915055702786049
354,ArewaAdebukolaa,2022-07-09 23:37:24+00:00,No fela no diddy yet we breaking records. Them dey pray make we fall and stagger but We move in cloak in dagger 🦍 #LOVEDAMINI #BURNABOY𓃵,,False,Twitter for iPhone,2069,15,1545915049444888576
355,_iamprincefidel,2022-07-09 23:37:12+00:00,"RT @Burnaboystats1: 14 songs from #LoveDamini now charts on 🇬🇧 uk Apple Music top 100 songs chart.
. https://t.co/m7jrKTmwom",somewhere in the world 🌍,False,Twitter for Android,1397,105,1545915002435035138
356,Abbye_edi__,2022-07-09 23:37:10+00:00,"RT @Zike102: Happy birthday eyeneka @Abbye_edi__
Wish you the best,more bum bum XXL🤣🤣🤣
#LOVEDAMINI https://t.co/02Qg5qbe2m",Somewhere in Savannah ,False,Twitter for Android,2146,1,1545914990875611136
357,Preciousbalogu9,2022-07-09 23:37:08+00:00,"RT @Burnaboystats1: 🇳🇬 Nigeria Spotify chart 

All 19 songs from #LoveDamini occupies the entire top 19 spots 

#Burnaboy https://t.co/TGPq…",,False,Twitter for Android,600,49,1545914982210195456
358,aroh_francis,2022-07-09 23:37:07+00:00,"RT @Steve_eko: What I am loving about the #LoveDamini album.
1. Science (Track 2) Love at first jam. Was on repeat for a bit thus extending…",Anambra,False,Twitter for iPhone,620,166,1545914979387310081
359,talkative_that,2022-07-09 23:37:05+00:00,"RT @mahrex_owl: Ed Sheeran trying out Burna Boy’s heavy Jewelries 🧊📸

 “For my hand” is #15 on UK 🇬🇧 Apple Music chart 

#LOVEDAMINI https:…",,False,Twitter for Android,3,214,1545914973209206787
360,_iamprincefidel,2022-07-09 23:37:05+00:00,RT @Burnaboystats1: All songs from #LoveDamini album occupies the entire top 19 spots on Nigeria Apple Music daily chart https://t.co/bFH0l…,somewhere in the world 🌍,False,Twitter for Android,1397,132,1545914969262379009
361,man_like_kendo,2022-07-09 23:37:01+00:00,RT @itskenechi: Burna Boy never disappoints! I love every bit of his new album. #LOVEDAMINI,Evil Forest,False,Twitter for Android,1638,96,1545914956041912321
362,_iamprincefidel,2022-07-09 23:36:58+00:00,"RT @Burnaboystats1: #LoveDamini  on Apple Music Album chart:

#1 in 41 countries 
#2 in 17 countries 
#3 in 9  countries 
#4 in 4  countrie…",somewhere in the world 🌍,False,Twitter for Android,1397,95,1545914943924584450
363,Frefrick1,2022-07-09 23:36:58+00:00,"RT @Burnaboystats1: 🌎 Global Spotify top 200 

#127. Burna boy - Last Last (new entry) [ 1,060,130 streams]

#157. Burna boy ft @edsheeran…",,False,Twitter for iPhone,901,106,1545914943748325378
364,omodolapoJossey,2022-07-09 23:36:55+00:00,RT @DjTreHustle: @burnaboy occupies the entire top 19 on the Nigerian Spotify chart respectively with every song from #LOVEDAMINI. Mandem i…,,False,Twitter for Android,3072,2,1545914927835119616
365,El_Padrino_420,2022-07-09 23:36:51+00:00,RT @backroadgee: After listen @burnaboy album for 2 days straight. I believe this is another classic album. #LOVEDAMINI  #Well done my fami…,,False,Twitter for Android,18,233,1545914910420471816
366,voncir_,2022-07-09 23:36:50+00:00,RT @_Telz: Cloak and dagger 👹 #LOVEDAMINI https://t.co/CelDpyHdU0,undisclosed ,False,Twitter for Android,1481,604,1545914907761205255
367,JiGgYtHeReBeL,2022-07-09 23:36:46+00:00,"RT @chartdata: .@burnaboy earned his biggest streaming day of all-time on Spotify on July 8, with 10 million listens following the release…",Somewhere quiet,False,Twitter for iPhone,970,596,1545914892414222336
368,burnaboyjr1,2022-07-09 23:36:44+00:00,"RT @Burnaboystats1: #LoveDamini  becomes the African album with the most songs entries on Apple Music European songs chart (5) 

#10 - Last…",,False,Twitter for Android,1076,68,1545914881026789376
369,Aypappi_,2022-07-09 23:36:40+00:00,Burna Boy- Common Person🔥🔥🔥 #LOVEDAMINI,Earth,False,Twitter for Android,781,0,1545914868292878339
370,Mr_Shawty_Loew,2022-07-09 23:36:40+00:00,"RT @mommyfinnasmoke: Grad school reading homework by the pool  and streaming #LOVEDAMINI  
Hope all my outsiders are enjoying their day 🦍 h…",,False,Twitter for iPhone,1630,68,1545914865482702852
371,burnaboyjr1,2022-07-09 23:36:36+00:00,"RT @chukaobi: Happy birthday to a topmost Outsider @Abbye_edi__ 

Thank you for all you do.
You #LOVEDAMINI from the bottom of your heart,…",,False,Twitter for Android,1076,26,1545914849275920389
372,BNXN001,2022-07-09 23:36:35+00:00,RT @bnxn2urears: i can never forgive burna boy cos i was expecting a song with Bnxn on #LOVEDAMINI tbh,PortHarcourt wn dem kee soboma,False,Twitter for iPhone,1306,3,1545914845396189184
373,CaptainOrangee,2022-07-09 23:36:34+00:00,"RT @ninobenzzz: #BURNABOY𓃵 Best Featuring, Best Collaboration, Best Song of the year, Best Lyrics #LOVEDAMINI https://t.co/QpS1qfsCWW",Places that matter🔸,False,Twitter for Android,3313,158,1545914840757182467
374,Preciousbalogu9,2022-07-09 23:36:28+00:00,"RT @Burnaboystats1: #LoveDamini on Apple Music chart: 

Number 1 in 46 countries simultaneously https://t.co/zu5EC6ACsM",,False,Twitter for Android,600,60,1545914814748401664
375,bnxn2urears,2022-07-09 23:36:23+00:00,i can never forgive burna boy cos i was expecting a song with Bnxn on #LOVEDAMINI tbh,I’m in Victoria Island Jamming,False,Twitter for iPhone,3523,3,1545914796096327683
376,burnaboyjr1,2022-07-09 23:36:20+00:00,"RT @Burnaboystats1: • Worldwide iTunes Album chart

#13.  #LOVEDAMINI  - [+1] new peak
.
.
.
.

• European iTunes Album chart 

#14.  #LOVE…",,False,Twitter for Android,1076,43,1545914783202942976
377,Preciousbalogu9,2022-07-09 23:36:18+00:00,"RT @Burnaboystats1: All songs from #LoveDamini album enters the 🇿🇦 South Africa Spotify top 200: 

#2 - Last Last (=)
#40 - For my hand ft…",,False,Twitter for Android,600,65,1545914775166717952
378,BurnaBoyAG,2022-07-09 23:36:15+00:00,RT @Afrochella: Africa is up 1000 points today! #LOVEDAMINI,Space 🛸,False,Twitter for iPhone,493,264,1545914761614831617
379,JamesBall___,2022-07-09 23:36:08+00:00,RT @kvngvinci: My parents are so proud of me 😄 #LOVEDAMINI,,False,Twitter for Android,118,38,1545914732196106240
380,lil_spcial,2022-07-09 23:36:04+00:00,Burnaboy to the world #LOVEDAMINI #BURNABOY𓃵 @burnaboy https://t.co/kSYlxe3QbM,,False,Twitter for Android,10,0,1545914714215030789
381,_kingleriq,2022-07-09 23:35:55+00:00,"RT @mahrex_owl: Ed Sheeran trying out Burna Boy’s heavy Jewelries 🧊📸

 “For my hand” is #15 on UK 🇬🇧 Apple Music chart 

#LOVEDAMINI https:…",Earth,False,Twitter for iPhone,21,214,1545914677179334656
382,Desmond10707840,2022-07-09 23:35:55+00:00,"We can go public or keep it private

Solid
#LOVEDAMINI",Outsider,False,Twitter for Android,333,0,1545914676818677760
